filepath,ground_truth,predicted,abs_error
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13957.wav,5.743157523018974,5.558208465576172,0.1849490574428021
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17164.wav,7.928778784615654,7.924266815185547,0.004511969430106788
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06717.wav,7.454519271850586,7.4765167236328125,0.021997451782226562
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07907.wav,6.542158126831055,6.76191520690918,0.219757080078125
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20731.wav,6.591964449201312,6.626054763793945,0.034090314592633675
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09905.wav,6.452537264142718,6.118984222412109,0.3335530417306085
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04101.wav,6.879491806030273,6.9559125900268555,0.07642078399658203
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21006.wav,7.63244697025844,7.9078264236450195,0.2753794533865799
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05945.wav,6.677220208304268,6.515384674072266,0.1618355342320026
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13903.wav,5.643134117126465,5.528580665588379,0.11455345153808594
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21118.wav,8.040339606148857,8.193647384643555,0.1533077784946979
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12560.wav,8.228302683149066,8.236078262329102,0.0077755791800360186
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09431.wav,6.342353139604841,6.200106620788574,0.1422465188162665
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08274.wav,7.829841205051967,7.9683427810668945,0.13850157601492796
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07539.wav,6.727847371782575,6.670581817626953,0.057265554155621956
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15616.wav,7.808369227818081,7.862051010131836,0.0536817823137552
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10455.wav,5.815911293029785,5.749757766723633,0.06615352630615234
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 23104.wav,8.12671388898577,8.214371681213379,0.08765779222760806
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14362.wav,7.105163165501186,7.215765953063965,0.11060278756277864
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02752.wav,8.36165360042027,8.363052368164062,0.0013987677437921064
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14094.wav,8.298841203962054,8.421727180480957,0.1228859765189032
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07307.wav,6.611626488821846,6.517270088195801,0.09435640062604556
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18075.wav,5.330654553004673,5.227723121643066,0.10293143136160676
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13198.wav,7.62340954371861,7.5348100662231445,0.0885994774954657
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00247.wav,5.003856931413923,4.896566390991211,0.1072905404227118
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12296.wav,7.411995615277972,7.516356468200684,0.1043608529227118
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05864.wav,8.497366905212402,8.514520645141602,0.01715373992919922
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03601.wav,6.01374762398856,5.970979690551758,0.042767933436802075
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00469.wav,5.97609451838902,5.863297462463379,0.11279705592564149
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08028.wav,7.8182772227696,7.809274673461914,0.00900254930768618
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14433.wav,5.652779170445034,5.54641056060791,0.1063686098371237
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12529.wav,7.055244445800781,7.066534996032715,0.011290550231933594
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20411.wav,6.981777463640485,6.932460784912109,0.04931667872837586
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10670.wav,7.376776422773089,7.40397834777832,0.02720192500523133
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11355.wav,5.661274365016392,5.686250686645508,0.024976321629115894
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01713.wav,6.165469714573452,6.085070610046387,0.08039910452706511
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09655.wav,6.458774294172015,6.399269104003906,0.05950519016810851
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21002.wav,8.758702959333148,8.775707244873047,0.0170042855398993
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09252.wav,8.099867956978935,8.118707656860352,0.01883969988141665
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15910.wav,8.157038007463727,8.148247718811035,0.008790288652692269
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01822.wav,7.435466221400669,7.701881408691406,0.266415187290737
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06503.wav,7.131857190813337,7.115424156188965,0.016433034624371956
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04560.wav,6.914648328508649,6.9418439865112305,0.02719565800258117
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11456.wav,8.335253851754326,8.397848129272461,0.0625942775181354
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19205.wav,6.179802077157158,6.102100372314453,0.07770170484270444
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06245.wav,6.311285836356026,6.330798149108887,0.019512312752860694
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06138.wav,7.888812337602888,7.917995452880859,0.029183115277971794
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21083.wav,6.57597269330706,6.680057525634766,0.10408483232770571
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00423.wav,5.920048441205706,5.866607666015625,0.05344077519008117
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05286.wav,7.797720091683525,7.749518394470215,0.04820169721330991
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18392.wav,8.784072058541435,8.703941345214844,0.08013071332659116
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21673.wav,6.165270805358887,6.129269599914551,0.03600120544433594
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12518.wav,8.799071993146624,8.734180450439453,0.06489154270717101
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16650.wav,8.3616304397583,8.235749244689941,0.12588119506835938
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17474.wav,7.118280274527413,7.147828102111816,0.029547827584403663
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05678.wav,8.213603837149483,8.275479316711426,0.061875479561942726
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16221.wav,5.52617073059082,5.610743522644043,0.08457279205322266
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05979.wav,5.916681289672852,5.826990127563477,0.089691162109375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04921.wav,5.998176165989468,5.936566352844238,0.06160981314523006
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19298.wav,8.719682693481445,8.755027770996094,0.03534507751464844
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03463.wav,6.059585980006626,6.0638933181762695,0.004307338169643238
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05427.wav,6.040210042681013,6.38356876373291,0.3433587210518976
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03023.wav,7.311555317470005,7.235020637512207,0.07653467995779817
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20727.wav,5.782307216099331,5.926900863647461,0.1445936475481302
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03077.wav,6.685361180986677,6.606019020080566,0.07934216090611024
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03222.wav,7.787603650774274,7.910401344299316,0.1227976935250421
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20305.wav,5.921821594238281,5.831413269042969,0.0904083251953125
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15554.wav,7.589764595031738,7.590797424316406,0.0010328292846679688
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12166.wav,7.901960781642368,7.924335479736328,0.022374698093960532
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15241.wav,5.864095687866211,5.717291831970215,0.1468038558959961
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03752.wav,8.164232798985072,8.275125503540039,0.11089270455496703
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04915.wav,6.000475883483887,5.905627250671387,0.0948486328125
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20501.wav,5.768629482814244,5.7363739013671875,0.03225558144705687
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17711.wav,6.316355296543667,6.316697120666504,0.00034182412283723096
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04043.wav,6.271303721836635,6.272393226623535,0.001089504786899731
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12416.wav,8.228459358215332,8.353716850280762,0.1252574920654297
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04639.wav,4.527177810668945,4.218109130859375,0.3090686798095703
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22852.wav,9.150757108415876,9.044217109680176,0.10653999873570008
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04115.wav,6.9848496573311945,7.00178337097168,0.016933713640485237
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01599.wav,6.131410598754883,5.919092178344727,0.21231842041015625
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02647.wav,6.67480400630406,6.716999053955078,0.04219504765101778
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13114.wav,8.650526319231306,8.741447448730469,0.0909211294991632
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18100.wav,7.921231814793178,7.715655326843262,0.20557648794991668
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04401.wav,6.29636355808803,6.244278907775879,0.05208465031215148
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05657.wav,6.958581379481724,6.9645490646362305,0.005967685154506519
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17494.wav,7.714754513331822,7.702017784118652,0.012736729213169262
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01063.wav,7.141194343566895,7.256475448608398,0.11528110504150302
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11931.wav,6.846587317330497,6.648932456970215,0.19765486036028257
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02830.wav,8.06537219456264,8.00353717803955,0.06183501652308898
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12639.wav,6.751903806413923,6.783078193664551,0.031174387250628044
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13720.wav,7.939110483442034,8.395031929016113,0.455921445574079
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04345.wav,5.615874017987933,5.478453636169434,0.13742038181849914
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20516.wav,7.46791158403669,7.458139419555664,0.009772164481026024
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07552.wav,8.251367977687291,8.246938705444336,0.004429272242955307
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17551.wav,6.703831808907646,6.620053291320801,0.08377851758684507
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15509.wav,5.385753767830986,5.280193328857422,0.10556043897356382
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21807.wav,6.825189590454102,6.930962562561035,0.1057729721069336
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11668.wav,8.171138763427734,8.181092262268066,0.009953498840332031
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10734.wav,6.967720304216657,6.788110733032227,0.17960957118443055
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12752.wav,8.339577402387347,8.425198554992676,0.08562115260532899
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06648.wav,8.948330198015485,8.729097366333008,0.21923283168247742
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01962.wav,7.654696873256138,7.695921897888184,0.04122502463204558
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21849.wav,6.193017959594727,6.054461479187012,0.13855648040771484
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08069.wav,5.910840715680804,5.853808403015137,0.057032312665667106
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15404.wav,8.760865075247628,8.754918098449707,0.005946976797920556
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04475.wav,5.510318619864327,5.34632682800293,0.16399179186139712
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00866.wav,8.086122785295759,8.25191879272461,0.1657960074288507
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04344.wav,7.251686368669782,7.2393083572387695,0.012378011431012581
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17435.wav,5.015899113246372,4.895735740661621,0.1201633725847513
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22525.wav,5.008177076067243,4.919722557067871,0.08845451899937196
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14020.wav,7.57572991507394,7.730973243713379,0.1552433286394388
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02041.wav,4.83133247920445,4.757637977600098,0.07369450160435242
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08896.wav,7.711518832615444,7.731991767883301,0.020472935267856762
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16875.wav,6.46089894430978,6.52351188659668,0.06261294228689973
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21143.wav,5.993475232805524,6.039854049682617,0.04637881687709289
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20345.wav,6.4966535568237305,6.439098358154297,0.057555198669433594
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03386.wav,8.559745379856654,8.640544891357422,0.0807995115007678
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14177.wav,5.32717227935791,5.238648414611816,0.08852386474609375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12341.wav,6.586277825491768,6.657591819763184,0.07131399427141538
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18231.wav,5.295788219996861,5.201647758483887,0.09414046151297395
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17067.wav,6.406147820608956,6.385379791259766,0.020768029349190087
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22615.wav,5.811841828482491,5.8229265213012695,0.011084692818778663
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14186.wav,8.03455012185233,8.128596305847168,0.09404618399483766
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18996.wav,8.022251810346331,8.031461715698242,0.009209905351911019
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16722.wav,8.001341819763184,7.94284725189209,0.05849456787109375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18577.wav,6.90314701625279,6.973154067993164,0.07000705174037414
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08726.wav,8.159915379115514,8.18403148651123,0.02411610739571657
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22230.wav,7.845595223563057,7.958828926086426,0.1132337025233685
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19083.wav,6.855944224766323,6.820357322692871,0.03558690207345183
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13332.wav,7.339762960161481,7.312838554382324,0.026924405779157112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18248.wav,8.567642484392438,8.512762069702148,0.054880414690289925
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02266.wav,8.330813135419573,8.386252403259277,0.05543926783970399
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04293.wav,6.48493903023856,6.38133430480957,0.10360472542898957
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05076.wav,7.8340973172869,7.757054328918457,0.0770429883684427
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22511.wav,6.237553868974958,6.1724748611450195,0.06507900782993836
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22204.wav,8.565849576677595,8.577573776245117,0.011724199567522575
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15306.wav,7.849053655351911,7.972220420837402,0.12316676548549133
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14234.wav,7.961938040597099,7.993494987487793,0.03155694689069399
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16504.wav,8.035336221967425,8.07066822052002,0.03533199855259461
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15163.wav,6.5338175637381415,6.484148979187012,0.04966858455112977
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15081.wav,5.272581236703056,5.288980484008789,0.016399247305733056
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00283.wav,4.441751071384975,4.329901695251465,0.11184937613351043
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14439.wav,6.718990462166923,6.76479434967041,0.04580388750348696
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05384.wav,8.367507798331124,8.435235023498535,0.06772722516741148
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01398.wav,8.168221201215472,8.259355545043945,0.09113434382847352
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09651.wav,7.443475723266602,7.412027359008789,0.0314483642578125
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18123.wav,6.077547073364258,6.027200698852539,0.05034637451171875
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07891.wav,5.7702371052333294,5.697364807128906,0.0728722981044232
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19673.wav,6.382270540509905,6.371295928955078,0.010974611554827263
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13189.wav,4.816263062613351,4.820899963378906,0.004636900765555119
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01503.wav,5.865906987871442,5.834566116333008,0.031340871538434456
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16452.wav,8.18634033203125,8.23083209991455,0.04449176788330078
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04730.wav,8.13032763344901,8.140545845031738,0.010218211582728287
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08665.wav,6.901264871869769,6.8659563064575195,0.03530856541224914
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21915.wav,5.568156923566546,5.449441909790039,0.11871501377650695
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05128.wav,8.142243794032506,8.117904663085938,0.024339130946568588
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15428.wav,8.679015295846122,8.689800262451172,0.010784966605049462
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08198.wav,8.274345397949219,8.115778923034668,0.15856647491455078
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16414.wav,7.86999157496861,7.83551025390625,0.03448132106236024
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04420.wav,8.431852204459053,8.541074752807617,0.10922254834856382
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11923.wav,6.124382700238909,5.977646827697754,0.1467358725411554
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12892.wav,7.839416095188686,7.909955024719238,0.07053892953055207
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06051.wav,6.272233554295132,6.181000709533691,0.091232844761441
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07072.wav,8.075483867100306,8.057010650634766,0.018473216465540787
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13791.wav,4.941152845110212,4.886857986450195,0.05429485866001649
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 00428.wav,7.660652569362095,7.529374122619629,0.13127844674246614
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05345.wav,5.660995074680874,5.621526718139648,0.03946835654122527
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05365.wav,6.138599940708706,6.05307674407959,0.0855231966291159
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16864.wav,8.192934308733259,8.285276412963867,0.09234210423060851
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01429.wav,5.772143091474261,5.6091766357421875,0.16296645573207336
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18761.wav,6.269180434090751,6.278970718383789,0.009790284293037743
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05210.wav,8.962954112461635,9.126099586486816,0.16314547402518187
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08247.wav,5.239229202270508,5.1315717697143555,0.10765743255615234
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19312.wav,7.485018457685198,7.46549129486084,0.019527162824358513
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01644.wav,8.338702746800013,8.269211769104004,0.06949097769600954
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21711.wav,6.066113880702427,5.990482330322266,0.07563155038016145
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12621.wav,7.6165601185389935,7.684466361999512,0.06790624346051821
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19491.wav,6.452106067112514,6.4227142333984375,0.02939183371407683
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13166.wav,7.817840576171875,7.82961368560791,0.011773109436035156
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13300.wav,7.403647559029716,7.396666526794434,0.006981032235282569
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05199.wav,5.682321957179478,5.611638069152832,0.07068388802664582
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13608.wav,6.865243230547224,6.941861152648926,0.07661792210170137
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16501.wav,5.9144374302455365,5.749237060546875,0.16520036969866148
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13338.wav,8.646903719220843,8.578566551208496,0.0683371680123468
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09159.wav,6.813751629420689,6.877013206481934,0.0632615770612448
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16617.wav,7.211875234331403,7.368995666503906,0.15712043217250304
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12214.wav,7.804604257856097,7.913866996765137,0.10926273890903992
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09560.wav,8.06988103049142,8.062485694885254,0.007395335606165787
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05716.wav,8.263390404837471,8.317607879638672,0.05421747480120054
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09659.wav,6.2245573316301614,6.300551414489746,0.07599408285958464
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14860.wav,7.7955763680594305,7.955828666687012,0.16025229862758117
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19580.wav,7.854372433253697,7.893261909484863,0.038889476231166675
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06126.wav,8.021437100001744,8.109090805053711,0.08765370505196657
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09672.wav,7.891941070556641,7.904679298400879,0.012738227844238281
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14134.wav,8.26775074005127,8.322216987609863,0.05446624755859375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11323.wav,5.76695442199707,5.75103759765625,0.015916824340820312
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02084.wav,8.866032191685267,8.943737030029297,0.07770483834402953
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13438.wav,8.282689367021833,8.209948539733887,0.07274082728794617
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18210.wav,7.445002964564732,7.654872894287109,0.2098699297223776
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14065.wav,6.331276212419782,6.326373100280762,0.0049031121390203936
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13345.wav,7.258808953421456,7.2424821853637695,0.01632676805768618
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11743.wav,5.969862937927246,5.869260787963867,0.1006021499633789
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16203.wav,5.06946155003139,4.964789390563965,0.10467215946742492
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17869.wav,5.484864371163505,5.506701469421387,0.021837098257881493
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21539.wav,6.56951768057687,6.543454170227051,0.02606351034981902
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12477.wav,5.243146760123116,5.226347923278809,0.016798836844307274
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13469.wav,7.075732094900948,6.998422622680664,0.07730947222028384
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10936.wav,7.3954650333949505,7.346369743347168,0.04909529004778257
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11107.wav,5.600310053144183,5.532437324523926,0.06787272862025695
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20364.wav,7.586460794721331,7.64558219909668,0.05912140437534852
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22822.wav,8.466935157775879,8.46892261505127,0.001987457275390625
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07886.wav,8.117653301783971,8.17066478729248,0.05301148550850954
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21549.wav,5.642132077898298,5.561622619628906,0.08050945826939149
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12712.wav,9.07041413443429,9.211054801940918,0.14064066750662718
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02111.wav,6.108551025390625,6.1240034103393555,0.015452384948730469
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15631.wav,5.476209095546177,5.436075210571289,0.04013388497488801
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08233.wav,6.740420886448452,6.677524566650391,0.0628963197980612
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20661.wav,6.752631323678154,6.670755386352539,0.0818759373256146
